SPL,TMS,TDI,TDO,CST,FST,HCST,HFST
970,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
971,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
972,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
973,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
974,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
975,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
976,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
977,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
978,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
979,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
980,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
981,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
982,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
983,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
984,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
985,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
986,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
987,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
988,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
989,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
990,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
991,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
992,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
993,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
994,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
995,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
996,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
997,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
998,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
999,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1000,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1001,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1002,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1003,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1004,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1005,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1006,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1007,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1008,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1009,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1010,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1011,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1012,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1013,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1014,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1015,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1016,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1017,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1018,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1019,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
1020,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
1021,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
1022,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
1023,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
1024,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
1025,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
1026,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
1027,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1028,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1029,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1030,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1031,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1032,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1033,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1034,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
1035,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
1036,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
1037,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
1038,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
1039,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
1040,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1041,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1042,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1043,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1044,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1045,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1046,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1047,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1048,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1049,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1050,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1051,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1052,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1053,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1054,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1055,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1056,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1057,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1058,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1059,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1060,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1061,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1062,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1063,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1064,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1065,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1066,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1067,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1068,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1069,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1070,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1071,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1072,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
1073,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
1074,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
1075,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
1076,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
1077,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
1078,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
1079,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
1080,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1081,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1082,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1083,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1084,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1085,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1086,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1087,1,1,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
1088,1,1,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
1089,0,1,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
1090,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
1091,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
1092,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
1093,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1094,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1095,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1096,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1097,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1098,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1099,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1100,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1101,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1102,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1103,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1104,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1105,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1106,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1107,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1108,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1109,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1110,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1111,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1112,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1113,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1114,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1115,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1116,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1117,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1118,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1119,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1120,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1121,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1122,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1123,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1124,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1125,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
1126,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
1127,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
1128,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
1129,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
1130,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
1131,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
1132,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
1133,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1134,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1135,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1136,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1137,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1138,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1139,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1140,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
1141,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
1142,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
1143,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
1144,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
1145,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
1146,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1147,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1148,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1149,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1150,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1151,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1152,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1153,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1154,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1155,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1156,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1157,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1158,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1159,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1160,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1161,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1162,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1163,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1164,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1165,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1166,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1167,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1168,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1169,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1170,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1171,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1172,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1173,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1174,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1175,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1176,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1177,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1178,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
1179,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
1180,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
1181,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
1182,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
1183,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
1184,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
1185,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
1186,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1187,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1188,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1189,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1190,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1191,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1192,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1193,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
1194,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
1195,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
1196,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
1197,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
1198,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
1199,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1200,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1201,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1202,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1203,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1204,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1205,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1206,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1207,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1208,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1209,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1210,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1211,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1212,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1213,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1214,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1215,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1216,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1217,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1218,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1219,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1220,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1221,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1222,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1223,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1224,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1225,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1226,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1227,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1228,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1229,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1230,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1231,1,0,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
1232,1,0,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
1233,0,0,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
1234,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
1235,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
1236,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
1237,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
1238,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
1239,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1240,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1241,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1242,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1243,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1244,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1245,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1246,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
1247,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
1248,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
1249,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
1250,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
1251,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
1252,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1253,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1254,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1255,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1256,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1257,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1258,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1259,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1260,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1261,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1262,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1263,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1264,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1265,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1266,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1267,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1268,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1269,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1270,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1271,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1272,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1273,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1274,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1275,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1276,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1277,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1278,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1279,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1280,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1281,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1282,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1283,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1284,1,0,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
1285,1,0,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
1286,0,0,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
